title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo
Love Will Keep Us Together - Captain & Tennille,0.681,0.484,4,-13.67,1,0.0348,0.317,0.0,0.121,4,0.923,129.733
Band On The Run - Remastered 2010 - Wings,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,4,0.669,124.966
Born to Run - Bruce Springsteen,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,4,0.606,146.347
You Sexy Thing - Hot Chocolate,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,4,0.962,105.853
Bennie And The Jets - Remastered 2014 - Elton John,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,4,0.779,132.642
Long Train Runnin' - The Doobie Brothers,0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,4,0.843,117.399
You Ain't Seen Nothing Yet - Bachman-Turner Overdrive,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,4,0.76,118.392
If You Leave Me Now - Chicago,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,4,0.275,104.183
Lovely Day - Bill Withers,0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,4,0.706,97.923
Layla - Derek & The Dominos,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,4,0.497,115.669
Who'll Stop The Rain - Creedence Clearwater Revival,0.598,0.797,7,-6.793,1,0.0332,0.0424,0.000407,0.0717,4,0.622,123.566
"Signed, Sealed, Delivered (I'm Yours) - Stevie Wonder",0.67,0.619,0,-10.365,0,0.0323,0.0514,0.0,0.0492,4,0.807,108.826
Morning Has Broken - Yusuf / Cat Stevens,0.424,0.321,7,-13.162,1,0.0312,0.622,0.0196,0.0903,3,0.405,133.126
Still The Same - Bob Seger,0.709,0.767,0,-6.732,1,0.0283,0.405,0.000172,0.0592,4,0.557,115.64
Fernando - ABBA,0.354,0.535,9,-8.876,1,0.0303,0.627,2.9e-06,0.0808,4,0.434,110.821
Here You Come Again - Dolly Parton,0.585,0.511,1,-9.37,1,0.0391,0.647,0.007,0.0392,4,0.552,105.898
Sir Duke - Stevie Wonder,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,4,0.952,106.938
I Want You to Want Me - Cheap Trick,0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,4,0.736,92.726
Never Going Back Again - 2004 Remaster - Fleetwood Mac,0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,4,0.947,176.083
"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack - Bee Gees",0.811,0.545,7,-12.969,0,0.0579,0.155,0.0853,0.156,4,0.734,105.911
Kiss You All Over - Exile,0.741,0.267,0,-17.204,1,0.0285,0.253,0.000447,0.0987,4,0.497,102.428
I Shot The Sheriff - Eric Clapton,0.73,0.639,7,-11.025,0,0.0524,0.0853,0.00221,0.102,4,0.658,94.395
Rock the Boat - Hues Corporation,0.622,0.707,3,-8.826,1,0.0717,0.0641,0.0,0.0638,4,0.725,107.352
Superstition - Stevie Wonder,0.611,0.578,1,-14.171,1,0.0676,0.0598,0.0219,0.0983,4,0.884,100.625
Have You Ever Seen The Rain - Creedence Clearwater Revival,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,4,0.774,116.109
I Saw the Light - 2015 Remaster - Todd Rundgren,0.504,0.673,0,-11.834,0,0.0336,0.214,2.29e-06,0.171,4,0.581,120.418
Lean on Me - Bill Withers,0.619,0.22,0,-13.843,1,0.0672,0.782,1.19e-05,0.124,4,0.426,75.143
Right Down the Line - Gerry Rafferty,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,4,0.77,128.226
Get It On - T. Rex,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,4,0.911,126.59
I Don't Like Mondays - The Boomtown Rats,0.464,0.46,11,-6.874,1,0.0393,0.717,0.0,0.151,4,0.476,143.603
Knockin' On Heaven's Door - Bob Dylan,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,4,0.229,140.208
Do It Again - Steely Dan,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,4,0.963,124.574
Jolene - Dolly Parton,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,4,0.809,110.578
Heroes - 2017 Remaster - David Bowie,0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,4,0.435,112.114
My Sharona - The Knack,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,4,0.897,147.245
Waterloo - ABBA,0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,4,0.653,147.604
The Logical Song - Remastered 2010 - Supertramp,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,4,0.695,119.719
Walk On the Wild Side - Lou Reed,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,4,0.385,104.522
Reelin' In The Years - Steely Dan,0.523,0.758,2,-9.81,1,0.0403,0.133,0.0,0.0952,4,0.766,135.437
Heart of Gold - 2009 Remaster - Neil Young,0.541,0.459,4,-10.433,0,0.0297,0.189,0.0274,0.099,4,0.803,171.165
You Make Me Feel Like Dancing - Remastered - Leo Sayer,0.728,0.718,8,-5.281,0,0.0501,0.0848,0.0,0.0579,4,0.733,95.922
Landslide - Fleetwood Mac,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,4,0.423,159.375
Brown Sugar - 2009 Remaster - The Rolling Stones,0.633,0.934,0,-3.594,1,0.0344,0.219,0.00021,0.0592,4,0.963,128.606
I Will Always Love You - Dolly Parton,0.446,0.142,9,-13.498,1,0.0335,0.96,0.00114,0.101,4,0.156,135.724
"You're The First, The Last, My Everything - Edit - Barry White",0.631,0.59,5,-12.138,1,0.0297,0.00367,0.00299,0.0537,4,0.927,130.145
Your Smiling Face - James Taylor,0.682,0.509,1,-11.887,1,0.0784,0.146,5.02e-06,0.0886,4,0.605,88.934
"The Harder They Come - From ""The Harder They Come"" Soundtrack - Jimmy Cliff",0.679,0.575,1,-8.037,1,0.0717,0.632,0.0,0.165,4,0.79,102.588
Please Mr. Postman - Carpenters,0.669,0.514,9,-11.503,1,0.0293,0.157,6.97e-06,0.095,4,0.966,132.955
Don't Bring Me Down - Electric Light Orchestra,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,4,0.805,115.692
Always On My Mind - Elvis Presley,0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,4,0.495,181.183
Wild Horses - 2009 Mix - The Rolling Stones,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,4,0.158,139.506
Don't It Make My Brown Eyes Blue - Crystal Gayle,0.675,0.49,6,-7.818,1,0.0395,0.714,0.000313,0.113,4,0.353,84.409
Love Train - The O'Jays,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,4,0.675,122.658
You Can Get It If You Really Want - Jimmy Cliff,0.894,0.559,1,-8.547,1,0.0568,0.248,0.0,0.0762,4,0.929,128.164
I Don't Want to Talk About It - 2008 Remaster - Rod Stewart,0.472,0.373,3,-12.98,1,0.0262,0.872,0.206,0.147,4,0.459,135.193
Top Of The World - Carpenters,0.379,0.343,10,-12.993,1,0.0385,0.806,0.0,0.0991,4,0.694,184.301
What's Going On - Marvin Gaye,0.265,0.824,1,-5.654,0,0.0991,0.0991,0.0,0.359,4,0.811,203.206
Sultans Of Swing - Dire Straits,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,4,0.931,148.174
My Sweet Lord - 2020 Mix - George Harrison,0.539,0.74,6,-7.874,1,0.0298,0.169,0.0,0.128,4,0.688,120.853
Stumblin' In - 2017 Remaster - Suzi Quatro,0.761,0.723,7,-10.549,1,0.0313,0.126,0.000292,0.345,4,0.923,129.269
Dancing In The Moonlight (It's Caught Me In It's Spotlight) - Thin Lizzy,0.671,0.461,4,-13.874,0,0.13,0.00755,0.0,0.103,4,0.784,145.187
Dirty Work - Steely Dan,0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,4,0.522,73.007
Because the Night - Patti Smith,0.466,0.763,11,-7.748,0,0.0391,0.0542,0.0,0.119,4,0.473,123.539
Son of a Preacher Man - Aretha Franklin,0.474,0.473,2,-11.454,1,0.0601,0.545,1.25e-06,0.0356,4,0.561,77.583
We Can Work It Out - Stevie Wonder,0.619,0.574,8,-9.775,1,0.0328,0.0805,0.0,0.0948,4,0.766,105.35
Love Is In The Air - John Paul Young,0.557,0.791,0,-7.201,1,0.0389,0.0254,0.000264,0.0605,4,0.895,122.34
Rebel Rebel - 2016 Remaster - David Bowie,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,4,0.464,125.988
Summer Breeze - Seals and Crofts,0.49,0.581,5,-6.566,1,0.0388,0.553,0.0177,0.0764,4,0.318,88.718
Roxanne - Remastered 2003 - The Police,0.618,0.748,0,-8.905,1,0.361,0.0384,4.1e-06,0.0477,4,0.662,134.001
A Horse with No Name - America,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,4,0.831,123.179
New York Groove - Ace Frehley,0.826,0.608,4,-8.442,1,0.162,0.61,0.000164,0.116,4,0.846,95.085
We Are Family - Sister Sledge,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,4,0.819,118.738
Isn't She Lovely - Stevie Wonder,0.481,0.826,1,-6.974,0,0.0851,0.182,0.00352,0.324,4,0.819,118.679
The Rose - Bette Midler,0.347,0.228,0,-9.667,1,0.0296,0.901,0.0,0.38,4,0.184,133.574
Sailing - Rod Stewart,0.43,0.374,11,-9.949,1,0.0292,0.372,0.379,0.316,4,0.191,128.56
Dreams - 2004 Remaster - Fleetwood Mac,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,4,0.789,120.151
Are You Ready For Love? - Remastered - Elton John,0.803,0.748,2,-5.221,1,0.0314,0.254,0.00212,0.113,4,0.752,116.532
One of These Nights - 2013 Remaster - Eagles,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,4,0.765,110.061
Let's Stay Together - Al Green,0.756,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,4,0.507,101.985
The Joker - Steve Miller Band,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,4,0.796,83.293
Love Really Hurts Without You - Billy Ocean,0.518,0.907,5,-3.732,1,0.0343,0.00221,1.15e-05,0.0838,4,0.961,140.982
I'd Really Love to See You Tonight - 2012 Remaster - England Dan & John Ford Coley,0.578,0.767,5,-4.654,1,0.0314,0.195,0.0,0.168,4,0.666,118.938
Laughter In The Rain - Neil Sedaka,0.495,0.613,5,-9.463,1,0.0239,0.348,0.0058,0.0406,4,0.924,100.535
Grease - 2007 Remaster - Frankie Valli,0.82,0.464,11,-8.45,1,0.0481,0.156,0.0,0.101,4,0.872,109.374
Beast Of Burden - Remastered 1994 - The Rolling Stones,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,4,0.885,100.626
Closer - The Chainsmokers,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,4,0.661,95.01
Sorry - Justin Bieber,0.665,0.759,0,-3.694,0,0.0399,0.0767,0.0,0.313,4,0.389,99.992
Thinking out Loud - Ed Sheeran,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,4,0.591,78.998
Congratulations - Post Malone,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,4,0.492,123.146
Just the Way You Are - Bruno Mars,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,4,0.424,109.021
Someone Like You - Adele,0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,4,0.288,135.047
One Last Time - Ariana Grande,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,4,0.104,125.026
Wake Me Up - Avicii,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,4,0.643,124.08
bad guy - Billie Eilish,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,4,0.562,135.128
"Love Me Like You Do - From ""Fifty Shades Of Grey"" - Ellie Goulding",0.258,0.631,5,-6.617,0,0.0541,0.281,0.0,0.127,4,0.266,189.583
Wildest Dreams - Taylor Swift,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,4,0.467,140.06
Story of My Life - One Direction,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,4,0.286,121.07
Treat You Better - Shawn Mendes,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,4,0.747,82.695
Scars To Your Beautiful - Alessia Cara,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,4,0.449,194.169
The One That Got Away - Katy Perry,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,4,0.876,133.971
Symphony (feat. Zara Larsson) - Clean Bandit,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,4,0.457,122.863
We Don't Talk Anymore (feat. Selena Gomez) - Charlie Puth,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,4,0.352,100.017
Blank Space - Taylor Swift,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,4,0.583,96.009
Stitches - Shawn Mendes,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,4,0.746,149.882
Heart Attack - Demi Lovato,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,4,0.502,173.968
Payphone - Maroon 5,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,4,0.545,110.015
What Makes You Beautiful - One Direction,0.688,0.806,4,-2.628,1,0.0921,0.0102,0.0,0.104,4,0.85,125.006
Dusk Till Dawn - Radio Edit - ZAYN,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,4,0.0967,180.043
There's Nothing Holdin' Me Back - Shawn Mendes,0.857,0.8,2,-4.035,1,0.0583,0.381,0.0,0.0913,4,0.966,121.996
Talking to the Moon - Bruno Mars,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,4,0.0784,145.867
Like I Can - Sam Smith,0.681,0.627,7,-5.456,0,0.0403,0.499,1.25e-06,0.123,4,0.494,99.908
Drag Me Down - One Direction,0.73,0.703,0,-5.672,0,0.0369,0.109,0.0,0.0657,4,0.595,138.113
Maps - Maroon 5,0.741,0.715,1,-5.497,0,0.0293,0.0141,0.0,0.0576,4,0.847,120.032
I Knew You Were Trouble - Taylor Swift,0.602,0.465,6,-6.762,1,0.0367,0.00572,5.34e-06,0.033,4,0.664,154.076
Love Yourself - Justin Bieber,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,4,0.515,100.418
Shower - Becky G,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,4,0.121,119.987
Rude - MAGIC!,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,4,0.925,144.033
"10,000 Hours (with Justin Bieber) - Dan + Shay",0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,4,0.43,89.991
If I Can't Have You - Shawn Mendes,0.692,0.809,2,-4.198,1,0.0602,0.524,0.0,0.147,4,0.864,123.911
Mirrors - Justin Timberlake,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,4,0.512,76.899
Say You Won't Let Go - James Arthur,0.4,0.564,10,-7.444,1,0.0523,0.693,0.0,0.0863,4,0.483,99.269
Stereo Hearts (feat. Adam Levine) - Gym Class Heroes,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,4,0.796,89.99
Memories - Maroon 5,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,4,0.575,91.019
Set Fire to the Rain - Adele,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79e-06,0.125,4,0.466,108.003
Classic - MKTO,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,4,0.756,102.071
Youngblood - 5 Seconds of Summer,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,4,0.152,120.274
Locked Away (feat. Adam Levine) - R. City,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,5,0.55,118.413
Mercy - Shawn Mendes,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,4,0.356,148.128
Attention - Charlie Puth,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,4,0.777,100.041
Photograph - Ed Sheeran,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,4,0.201,107.989
Shout Out to My Ex - Little Mix,0.773,0.747,5,-4.061,1,0.0889,0.0239,8.23e-06,0.11,4,0.8,126.014
The Middle - Zedd,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,4,0.437,107.01
Sugar - Maroon 5,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,4,0.884,120.076
"Flashlight - From ""Pitch Perfect 2"" Soundtrack - Jessie J",0.458,0.623,5,-7.109,1,0.0505,0.322,5.08e-06,0.11,4,0.417,147.635
She Looks So Perfect - 5 Seconds of Summer,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,4,0.441,160.025
Grenade - Bruno Mars,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,4,0.245,110.444
Counting Stars - OneRepublic,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,4,0.477,122.016
I Don't Care (with Justin Bieber) - Ed Sheeran,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,4,0.842,101.956
Black Magic - Little Mix,0.775,0.885,4,-5.023,1,0.061,0.033,0.0,0.312,4,0.82,111.997
Animals - Maroon 5,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,4,0.328,189.868
Wolves - Selena Gomez,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,4,0.306,124.987
IDGAF - Dua Lipa,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,4,0.51,97.028
Adore You - Harry Styles,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,4,0.569,99.048
Last Friday Night (T.G.I.F.) - Katy Perry,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,4,0.765,126.03
Señorita - Shawn Mendes,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,4,0.749,116.967
Sucker - Jonas Brothers,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,4,0.952,137.958
Someone You Loved - Lewis Capaldi,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,4,0.446,109.891
Beautiful People (feat. Khalid) - Ed Sheeran,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,4,0.548,92.977
Too Good At Goodbyes - Sam Smith,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,4,0.476,91.873
We Are Never Ever Getting Back Together - Taylor Swift,0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,4,0.75,85.984
Something Just Like This - The Chainsmokers,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,4,0.505,102.996
Fight Song - Rachel Platten,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,4,0.33,175.924
"thank u, next - Ariana Grande",0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,4,0.412,106.966
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"" - ZAYN",0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,4,0.0862,117.973
Perfect - Ed Sheeran,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,3,0.168,95.05
When We Were Young - Adele,0.377,0.595,3,-5.936,1,0.0489,0.303,0.0,0.095,4,0.264,144.464
One Call Away - Charlie Puth,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,4,0.47,91.024
Like I'm Gonna Lose You (feat. John Legend) - Meghan Trainor,0.631,0.531,0,-7.26,1,0.0433,0.399,0.0,0.177,3,0.418,108.038
Never Really Over - Katy Perry,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,4,0.385,99.991
Without Me - Halsey,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,4,0.533,136.041
Happier - Ed Sheeran,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,4,0.236,89.792
Stronger (What Doesn't Kill You) - Kelly Clarkson,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,4,0.684,116.044
All of Me - John Legend,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,4,0.331,119.93
Call Me Maybe - Carly Rae Jepsen,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,4,0.66,120.021
The Nights - Avicii,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,4,0.654,125.983
New Rules - Dua Lipa,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,4,0.608,116.073
Let Me Love You - DJ Snake,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,4,0.163,99.988
Dear Future Husband - Meghan Trainor,0.657,0.776,1,-4.964,1,0.154,0.366,0.0,0.277,4,0.84,79.477
Shape of You - Ed Sheeran,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,4,0.931,95.977
YOUTH - Troye Sivan,0.627,0.749,7,-4.453,1,0.0415,0.0526,0.0,0.0763,4,0.608,91.522
Bad Blood - Taylor Swift,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,4,0.295,170.157
Locked out of Heaven - Bruno Mars,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,4,0.867,143.994
I Really Like You - Carly Rae Jepsen,0.624,0.819,5,-4.697,1,0.0416,0.00575,0.000105,0.256,4,0.545,122.064
In My Blood - Shawn Mendes,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,4,0.487,140.025
Lush Life - Zara Larsson,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,4,0.799,98.023
Domino - Jessie J,0.75,0.608,7,-4.076,1,0.0439,0.0228,3.76e-06,0.056,4,0.842,127.023
ME! (feat. Brendon Urie of Panic! At The Disco) - Taylor Swift,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,4,0.728,182.162
Galway Girl - Ed Sheeran,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,4,0.781,99.943
Firework - Katy Perry,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,4,0.648,124.071
When I Was Your Man - Bruno Mars,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,4,0.387,72.795
What Do You Mean? - Justin Bieber,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,4,0.793,125.02
Rolling in the Deep - Adele,0.73,0.77,8,-5.114,1,0.0298,0.138,0.0,0.0473,4,0.507,104.948
Into You - Ariana Grande,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,4,0.37,107.853
PILLOWTALK - ZAYN,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,4,0.438,124.944
Paris - The Chainsmokers,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,4,0.219,99.99
Glad You Came - The Wanted,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,4,0.452,126.885
If the World Was Ending (feat. Julia Michaels) - JP Saxe,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,4,0.604,75.801
Scared to Be Lonely - Martin Garrix,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,4,0.195,137.972
Send My Love (To Your New Lover) - Adele,0.688,0.532,6,-8.361,0,0.0875,0.0356,3.08e-06,0.172,4,0.565,164.068
"How Far I'll Go - From ""Vaiana"" - Alessia Cara",0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,4,0.16,180.979
Shut Up and Dance - WALK THE MOON,0.576,0.876,1,-3.82,1,0.0641,0.00651,1.25e-06,0.271,4,0.613,128.04
Roar - Katy Perry,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,4,0.436,90.003
Castle on the Hill - Ed Sheeran,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,4,0.471,135.007
Let Me Down Slowly - Alec Benjamin,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,4,0.483,150.073
7 rings - Ariana Grande,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,4,0.327,140.048
Perfect Strangers - Jonas Blue,0.742,0.819,1,-5.307,1,0.0487,0.372,0.0,0.277,4,0.709,117.986
Please Don't Go - Joel Adams,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,4,0.235,84.264
Pretty Girl - Cheat Codes X CADE Remix - Maggie Lindemann,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,4,0.733,121.03
All I Ask - Adele,0.592,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,4,0.348,141.899
Stay - Zedd,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,4,0.544,102.04
no tears left to cry - Ariana Grande,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,4,0.354,121.993
i'm so tired... - Lauv,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,4,0.534,102.211
Just Give Me a Reason - P!nk,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,4,0.441,95.002
In the Name of Love - Martin Garrix,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,4,0.168,133.99
Stay With Me - Sam Smith,0.5,0.418,0,-6.535,1,0.0377,0.566,0.000193,0.11,4,0.176,84.899
It Ain't Me (with Selena Gomez) - Kygo,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,4,0.515,99.968
Cold (feat. Future) - Maroon 5,0.697,0.716,9,-6.288,0,0.113,0.118,0.0,0.0424,4,0.506,99.905
Chandelier - Sia,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,5,0.572,117.089
Mama - Jonas Blue,0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,4,0.543,104.012
Starving - Hailee Steinfeld,0.668,0.613,4,-4.225,1,0.102,0.414,0.0,0.102,4,0.498,99.852
Teenage Dream - Katy Perry,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,4,0.591,120.011
How Do You Sleep? - Sam Smith,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,5,0.345,110.567
Shallow - Radio Edit - Lady Gaga,0.575,0.33,7,-6.557,1,0.031,0.416,0.0,0.0872,4,0.277,95.801
What Lovers Do (feat. SZA) - Maroon 5,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,4,0.419,110.001
Good Time - Owl City,0.567,0.887,3,-4.253,1,0.128,0.0295,6.38e-06,0.297,4,0.654,126.057
Cold Water (feat. Justin Bieber & MØ) - Major Lazer,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,4,0.501,92.943
Dancing With A Stranger (with Normani) - Sam Smith,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,4,0.347,102.998
Never Forget You - Zara Larsson,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,4,0.276,145.992
No Promises (feat. Demi Lovato) - Cheat Codes,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,4,0.595,112.956
